year,country,"Access to electricity, urban (% of urban population)",Population density (people per sq. km of land area),Population in the largest city (% of urban population),Population in urban agglomerations of more than 1 million (% of total population),Urban population growth (annual %),Urban population,Urban population (% of total population)
2012,UGA,54.6,171.241960901656,31.7104558084196,6.47654318298296,5.51336634403524,7013078.0,20.424
2012,UKR,99.9,79.7660291376096,8.91785198564532,11.4532992559022,-0.0761094857171778,31784201.0,68.782
2012,URY,99.8,19.0572563135642,53.1171299581066,50.3226448633912,0.391597681051478,3159926.0,94.739
2012,USA,100.0,34.3132448275033,7.25715728411157,44.876905576033,0.94956550837067,254614421.0,81.119
2012,UZB,100.0,67.1452569986232,15.3793418631869,7.85115376809225,1.31489547309266,14938201.0,51.05
2012,VCT,94.2,278.810256410256,,,0.242433333940695,54101.0,49.754
2012,VEN,100.0,33.5058398049997,11.156429354672,29.535813738634,1.27212801327427,26043718.0,88.123
2012,VGB,99.7,202.3,,,6.30718490617711,13808.0,45.502
2012,VIR,100.0,309.108571428571,,,0.0720868190275143,102691.0,94.919
2012,VNM,99.8,285.558644407367,23.3248073418666,14.0193845279757,3.31010553962891,28421328.0,31.752
2012,VUT,86.4,20.4169811320755,,,2.6029511185213,61377.0,24.661
2012,WSM,99.2,69.4339222614841,,,-0.266753152674978,38561.0,19.624
2012,YEM,99.3,53.8546640907627,23.8998241519914,7.87690372606792,4.85645558920523,9371161.0,32.958
2012,ZAF,86.7,44.3351828800831,13.3103184649137,32.5286221462802,2.30960217044299,34029306.0,63.272
2012,ZMB,60.1,20.0616486635548,31.4946414619808,12.7093479393915,4.49690660603658,6018246.0,40.354
2012,ZWE,85.4,35.7189789324027,32.7219848511064,10.7439364643813,1.07332551538725,4536965.0,32.834
2013,ABW,100.0,587.083333333333,,,1.56847690957925,45430.0,42.99
2013,AFE,66.7841357528408,38.7469753050245,27.9786370162992,13.474837822928,4.16651697734763,192673095.0,33.4965565572998
2013,AFG,92.2,48.4839765113534,45.9718073612872,11.2047091229137,4.29599309060584,7707402.0,24.373
2013,AFW,78.8754472808621,43.780658715998,23.8998318097377,15.9565762224141,4.27866384628149,172621459.0,43.5879525927349
2013,AGO,68.6,20.9879040667362,39.44584203075,24.4572114094755,5.04087675889138,16223208.0,62.002
2013,ALB,99.9,105.660291970803,26.9777768076807,,1.74363937043308,1603505.0,55.387
2013,AND,100.0,159.987234042553,,,-2.26333970598435,66575.0,88.537
2013,ARB,97.2528015456035,29.8423825738577,28.261574659269,21.804233492015,3.30573695637186,221082837.0,56.5495371540208
2013,ARE,100.0,108.322036046184,33.2326073011118,56.6840170018813,4.37247573987369,6544154.0,85.066
2013,ARG,99.7,15.5598387102668,37.4046918390911,43.3160323893961,1.13333150331615,38856064.0,91.249
2013,ARM,99.4,106.146821215314,55.8076315370366,35.2503309066843,-0.189728201343325,1908816.0,63.164
2013,ASM,,270.03,,,-0.972509695163808,47173.0,87.348
2013,ATG,100.0,200.145454545455,,,0.224225395527868,22324.0,25.35
2013,AUS,100.0,3.01057352615753,22.1812951526252,59.792264216444,1.83817579922612,19775013.0,85.502
2013,AUT,100.0,102.760821619001,36.8679209813428,21.1385898031126,0.919560199445851,4861991.0,57.336
2013,AZE,100.0,113.923480806688,42.263412024217,22.8835248828132,1.7785151839915,5098727.0,54.145
2013,BDI,52.4,406.516394080997,55.5640744340485,,6.13211192523382,1198645.0,11.482
2013,BEL,100.0,367.896581281113,18.0675257107035,26.6941603617468,0.517369105105909,10912673.0,97.789
2013,BEN,61.0,94.9701489890032,14.2069531305236,,4.11372217967873,4780638.0,44.642
2013,BFA,55.5,64.6762024853801,42.987821619414,11.3255703781698,5.22301668874799,4662032.0,26.346
2013,BGD,88.0,1202.52086502266,31.957977936574,13.2547781353096,3.31362694652739,51283060.0,32.762
2013,BGR,97.5,66.922577376566,23.3698078619312,17.1331080099902,-0.0975440850654849,5326274.0,73.313
2013,BHR,100.0,1627.52077922078,33.5953836977845,,3.67508391525286,1113272.0,88.835
2013,BHS,100.0,37.8574425574426,,,1.00116106860102,313000.0,82.596
2013,BIH,100.0,70.52458984375,20.3744638291159,,-0.937466776528743,1679735.0,46.519
2013,BLR,97.9,46.5393725235082,26.4960047984666,20.1896897146532,0.622602357749472,7195632.0,76.199
2013,BLZ,97.4,14.977071459886,,,2.21377972551669,154696.0,45.282
2013,BMU,100.0,1177.2962962963,,,-0.113189762124124,63574.0,100.0
2013,BOL,99.5,9.86117234376442,23.5167247209942,39.6635166244048,2.1425856240932,7232019.0,67.699
2013,BRA,99.9,23.7467066835444,12.0543953243899,41.2127232106115,1.14672146411561,169121374.0,85.209
2013,BRB,100.0,645.732558139535,,,-0.131692728409954,87267.0,31.429
2013,BRN,100.0,78.026944971537,,,1.83203391750657,312501.0,75.997
2013,BTN,99.5,19.0275467639111,,,3.22478415900781,269432.0,37.149
2013,BWA,74.8,3.77725195419335,,,2.74293509787606,1403688.0,65.572
2013,CAF,28.0,7.45195511894443,41.5172677471579,,1.3781427072365,1841323.0,39.663
2013,CAN,100.0,3.91284812265562,20.1148021100323,45.3129005017874,1.10390220675317,28478048.0,81.178
2013,CEB,99.6258115872899,93.8291968068453,16.6100630441233,,-0.201652481547768,64390794.0,62.0981552953108
2013,CHE,100.0,204.734336607627,21.7907813169859,16.0541408415464,1.17839214469233,5959745.0,73.674
2013,CHI,100.0,817.055555555556,,,0.523331331818538,50195.0,31.027
2013,CHL,99.8,23.7878208335351,41.6067312954497,36.3002081867332,1.01909469727517,15431205.0,87.246
2013,CHN,100.0,145.207643927049,3.06891451705284,24.870916419706,3.048365006284,722694421.0,53.013
2013,CIV,89.9,75.2823113207547,36.8925445637453,17.9271943867476,2.8644342151738,11633055.0,48.593
2013,CMR,88.5,45.2759112352182,24.271156053222,25.6196601723098,3.94720602755373,11423090.0,53.373
2013,COD,42.5,33.430844048433,33.7716134257948,21.6123878545277,4.71960018243033,31548851.0,41.627
2013,COG,60.1,14.2228374816984,57.1866108823933,55.9893261389154,3.14213306959646,3138997.0,64.627
2013,COL,99.8,41.5967408742677,25.1304130815516,41.9618598572911,1.40509322999094,36487904.0,79.061
2013,COM,87.0,374.095647501343,,,2.46856146608043,196486.0,28.223
2013,CPV,91.7,127.102977667494,,,0.839400477107093,324326.0,63.317
2013,CRI,99.9,92.3648061104583,35.5842062168824,26.6774763382057,2.48855706418143,3535695.0,74.97
2013,CSS,97.8056450640621,7.41520773346844,,,0.935619617534542,1341285.0,45.979678822128
2013,CUB,100.0,108.40689886778,24.4354549856493,18.7730275185346,0.0155771728829354,8680043.0,76.827
2013,CUW,100.0,346.445945945946,,,1.01062186510087,137738.0,89.544
2013,CYM,100.0,244.395833333333,,,2.6238432105591,58655.0,100.0
2013,CYP,100.0,128.127164502165,,,1.39028900714615,794832.0,67.137
2013,CZE,100.0,136.159958559959,16.2859415695226,11.9359666556087,0.160148205378629,7705910.0,73.29
2013,DEU,100.0,231.155712565925,5.60419237869154,9.55469427007213,0.285857246854236,62242278.0,77.18
2013,DJI,66.4,42.4859361518551,67.3708515833641,,1.96151631954069,760501.0,77.222
2013,DMA,,92.9533333333333,,,1.29128566585501,48091.0,68.982
2013,DNK,100.0,140.3733,25.2704235087789,22.0590561025494,0.588870489603471,4901386.0,87.292
2013,DOM,99.9,211.008755951149,35.8131387271822,27.4862262310948,2.45970960633188,7823665.0,76.749
2013,DZA,99.8,16.1286164736705,9.45475676247624,6.57824165982913,2.97411566520037,26727044.0,69.576
2013,EAP,99.4554927869615,126.602516818691,7.63890995810558,,2.90376262121532,1025968823.0,50.6939122439899
2013,EAR,96.8812278383376,93.1523170525683,17.3518637061417,17.5226894557857,2.37230997314457,1335076246.0,43.0159492361881
2013,EAS,99.5436258261062,92.6875501269335,11.9883392523492,,2.45972124459696,1238947311.0,54.6496650596793
2013,ECA,99.8587492616055,39.9477457084208,22.1794855842484,22.4680801359842,1.25286787381231,145628455.0,62.1908384208986
2013,ECS,99.9302309477373,32.7991787382541,16.5324175916445,19.9149429029421,0.703398506347725,640175183.0,71.2719146004369
2013,ECU,99.5,63.6460299565147,26.4175080800742,27.2913776620269,1.71467450542176,9978250.0,63.125
2013,EGY,99.9,95.7693033301522,44.0844205438593,23.7354827213877,2.18177813093635,40891421.0,42.893
2013,EMU,100.0,124.804103133553,15.6772835153715,19.0839976391989,0.607046967925882,258495358.0,75.677412949049
2013,ERI,77.1,25.3975905581196,65.6972489330336,,2.8782065660209,1136868.0,36.979
2013,ESP,100.0,93.2009456028468,16.3835579900596,23.9834646234254,-0.0353294857608428,36891840.0,79.133
2013,EST,100.0,30.3196917414309,44.8762928163627,,-0.138346706837646,897846.0,68.122
2013,ETH,87.8,87.224157853982,19.4359660307319,3.61023069055397,4.97799457190383,18284998.0,18.575
2013,EUU,99.9259556714393,110.710829075724,15.6818388787218,17.011276189337,0.492426632300734,325403572.0,73.539694393732
2013,FCS,82.5760357225673,41.7129335560299,22.8077297337451,14.4374014872631,3.32873187148147,349882692.0,41.0947458588812
2013,FIN,100.0,17.8978314521702,25.6134386626133,21.8034400618352,0.794913366886938,4629925.0,85.125
2013,FJI,97.3,50.1561029009305,,,1.11071842193939,492136.0,53.706
2013,FRA,100.0,120.531619539153,20.3404500042439,22.5073052288972,0.842204570104505,52227463.0,79.135
2013,FRO,100.0,34.5601719197708,,,0.240818900248309,19956.0,41.363
2013,FSM,87.6,154.458571428571,,,0.352295463320748,24170.0,22.355
2013,GAB,94.3,7.42445375868359,42.3504779451895,,4.12082616997189,1667346.0,87.156
2013,GBR,100.0,265.069536642831,15.9810767570623,26.3949132077828,0.993032273243824,52650595.0,82.102
2013,GEO,100.0,65.0419538822212,51.1850372029459,29.0142368818302,0.375199996686463,2107360.0,56.685
2013,GHA,88.5,120.357708534763,16.296399979814,16.6103663988638,3.69720909689994,14445669.0,52.748
2013,GIB,100.0,3240.7,,,1.17327064425683,32407.0,100.0
2013,GIN,76.9,45.5472611102067,42.2312623165753,14.5887913488654,3.28774399358157,3866233.0,34.545
2013,GMB,67.0,207.887351778656,33.6496416971315,,4.17325524954791,1216429.0,57.82
2013,GNB,28.3,60.3119843527738,65.5655247029001,,3.64007377624626,700606.0,41.31
2013,GNQ,92.0,47.9935115864528,29.5243395206651,,4.78142078311197,936214.0,69.544
2013,GRC,100.0,85.067579519007,37.3120860198117,28.8627642459411,-0.270332500569186,8482139.0,77.355
2013,GRD,,333.785294117647,,,0.70454053069844,40737.0,35.896
2013,GRL,100.0,0.137612376659764,,,-0.16541916844285,48322.0,85.551
2013,GTM,96.0,143.59217058604,35.1292956317173,17.3226075441124,2.58629379518927,7587650.0,49.311
2013,GUM,100.0,307.344444444444,,,-0.127622662684349,156612.0,94.364
2013,GUY,94.0,3.8101143002286,,,0.499208683817766,198006.0,26.4
2013,HKG,100.0,6837.04761904762,99.577525804789,99.577525804789,0.401982535858467,7178900.0,100.0
2013,HND,99.0,79.4465814639378,24.0866432296687,12.9725833751628,3.20462660237314,4787587.0,53.858
2013,HPC,69.0843712751044,35.8149382891725,31.8723854374258,13.1532769595759,4.18144346665841,234727217.0,33.7920341062954
2013,HRV,100.0,75.6543849617611,29.1434691414086,,-0.262993743576863,2358549.0,55.706
2013,HTI,73.8,370.912989840348,44.8768020807242,22.6448349217138,3.47126813392967,5158204.0,50.46
2013,HUN,100.0,109.27959792334,25.0975795418487,17.5565107011142,0.118529730670953,6920508.0,69.953
2013,IBD,98.736397093702,64.7383177296714,12.5535785138934,21.7397501453578,2.31848740030432,2382936116.0,52.0048682354504
2013,IBT,95.4311601237399,63.7126564532884,15.0244203947291,19.732390190673,2.51349172507503,2912879700.0,47.6052469706067
2013,IDA,80.5663911309687,60.8417716261234,26.2069501058201,13.354806583916,3.39961020635873,529943584.0,34.48626328101
2013,IDB,89.2719893625019,113.6400521889,18.2369251539259,,3.34565176609567,207296197.0,39.8261387487788
2013,IDN,99.7,136.271572751061,7.48571245056606,12.7301735183191,2.55589488051361,132928149.0,51.955
2013,IDX,74.9755691444667,49.1628510513215,31.3047343509126,11.9598783266731,3.43430744972133,322647387.0,31.751090582743
2013,IMN,100.0,147.615789473684,,,-0.134508210460764,43834.0,52.096
2013,IND,96.6,435.838110245225,5.84482098399564,14.0990186169637,2.49241988452623,414704318.0,32.003
2013,IRL,100.0,67.1188271156917,39.5997474668376,24.6076833507216,0.84731741369742,2873286.0,62.141
2013,IRN,100.0,49.3717220462192,14.3371871206995,24.7201910357519,2.05664726018263,58135797.0,72.295
2013,IRQ,99.9,81.2709362215752,24.6865747622635,24.1975360289353,4.95605233338719,24554500.0,69.595
2013,ISL,100.0,3.22956608478803,,,0.981212499912214,303150.0,93.633
2013,ISR,100.0,372.435304990758,47.3284664722906,56.9483838947826,1.9432218377876,7417238.0,92.031
2013,ITA,100.0,203.687120838096,9.74774587217072,18.4254533672606,1.58783518674393,41548775.0,68.979
2013,JAM,96.6,257.034810710988,38.7398260598281,,0.807116953222828,1512934.0,54.35
2013,JOR,100.0,90.0181234512278,22.7038622994089,20.2348179242021,6.25671688867768,7122700.0,89.125
2013,JPN,100.0,349.643347050754,31.923756192169,63.5060841931814,-0.058733180126223,116262976.0,91.226
2013,KAZ,100.0,6.50313071822795,15.6197698676882,13.4307904843459,1.56454306763968,10015282.0,57.046
2013,KEN,73.0,79.043453280388,32.519462705167,10.3631952765869,4.17237011387929,11154025.0,24.794
2013,KGZ,99.0,30.1206986444213,43.7731922587688,,2.45374612881493,2051870.0,35.517
2013,KHM,94.8,85.9404486743712,51.4505494505495,11.0181350183201,3.27596778858642,3248700.0,21.415
2013,KIR,89.3,140.540740740741,,,3.08205945181855,56836.0,49.927
2013,KNA,100.0,181.034615384615,,,-0.239865790228657,14574.0,30.964
2013,KOR,100.0,517.612269825303,23.8910856104537,50.0663201153355,0.367213427358424,41240244.0,81.779
2013,KWT,100.0,196.848709315376,66.1609239179393,66.1609239179393,4.98967404324728,3507844.0,100.0
2013,LAC,99.3386909390562,30.3618180906909,22.5519053396436,37.5231587710417,1.42368944460418,428778113.0,78.698729246188
2013,LAO,97.9,28.6455155979203,29.774091546953,,3.3336468528713,2107181.0,31.872
2013,LBN,100.0,561.430694037146,42.2453503080623,37.0871896195936,9.43046686367578,5042162.0,87.79
2013,LBR,16.4,46.4102886212625,53.8688716093686,26.3876718895791,3.02236433587453,2189747.0,48.985
2013,LBY,100.0,3.58311149504984,22.520735516456,17.7364310788836,2.31774596952765,4965273.0,78.756
2013,LCA,94.8,284.211475409836,,,0.513721214998552,32006.0,18.461
2013,LCN,99.3918830282922,30.2655613024047,23.3869513200646,37.3742788793071,1.3758620975098,481416057.0,79.3620298704745
2013,LDC,70.9206803040675,45.100738430633,33.0085114759902,11.7714680372632,4.11297863423599,284594065.0,30.992428991258
2013,LIE,100.0,231.15,,,0.643454150441676,5301.0,14.334
2013,LKA,98.0,328.257056290863,15.1881524525248,,-2.78871088239433,3746058.0,18.198
2013,LMY,95.1342654993853,76.3624436143695,15.041995535471,19.6375927622136,2.64782678777571,2743727795.0,46.592267033194
2013,LSO,61.0,67.7372859025033,,,2.61566062352153,536768.0,26.101
2013,LTE,99.9255121546045,49.9724175150802,10.353104883066,25.4476888562787,2.31986417388327,1289839366.0,57.969171444338
2013,LTU,100.0,47.1908895093738,26.654344404862,,-0.829714261085855,1981238.0,66.986
2013,LUX,100.0,211.05785290896,,,2.67460478580703,486709.0,89.574
2013,LVA,100.0,32.3436289713468,47.670745890907,,-1.02987012367514,1367090.0,67.925
2013,MAC,100.0,19534.6534653465,97.2868727825646,,4.13923548132925,591900.0,100.0
2013,MAF,100.0,748.38,,,,,
2013,MAR,98.7,75.7059623571589,17.5199765209571,21.6497658266112,2.22687769760056,20171180.0,59.7
2013,MCO,100.0,17487.4198322644,,,2.09819835631417,35447.0,100.0
2013,MDA,99.9,99.5771842462653,44.1908618154667,,-0.0996966854324088,1216084.0,42.527
2013,MDG,60.7,41.4391371605363,28.90264081457,9.79163633603478,4.6599524332635,8167745.0,33.878
2013,MDV,99.9,1333.56666666667,,,4.48398563882624,150766.0,37.685
2013,MEA,99.7061985021506,37.8464891123573,25.0714284770899,24.1076347434058,2.97921149686971,266918549.0,62.8385958503616
2013,MEX,99.8,60.8778893490059,22.3869664586247,40.5960989533416,1.6715833844278,93135209.0,78.699
2013,MHL,93.5,281.561111111111,,,-0.846785067424361,37983.0,74.946
2013,MIC,96.9304525425641,85.3769690192941,14.0121587434204,20.5179113355718,2.59962039321158,2569777764.0,48.2562138548728
2013,MKD,99.9,76.2377478191911,49.4713445654803,,-0.256858476764743,1099582.0,57.189
2013,MLI,78.9,14.3089313959301,31.0117191712647,11.9078799847534,5.02357257089246,6704143.0,38.398
2013,MLT,100.0,1331.146875,,,1.47598972067765,401597.0,94.279
2013,MMR,89.4,76.9624823911313,31.4568592418507,11.656375196075,1.50009117536754,14805871.0,29.457
2013,MNA,99.6438011607282,42.8712917864047,23.2206653737185,20.4118587655875,2.49285817611447,220160935.0,59.429935724705
2013,MNE,99.6,46.1863940520446,,,0.610306674911079,404636.0,65.137
2013,MNG,97.8,1.8616184405066,64.3085090216499,43.7921760214087,2.16542498192092,1974140.0,68.097
2013,MNP,100.0,114.691304347826,,,-0.807374223207522,48110.0,91.19
2013,MOZ,61.6,31.8568770823266,13.5095092062346,8.89169163611873,4.44330908051339,8357217.0,33.36
2013,MRT,76.0,3.62308916270496,52.6584486675577,25.9637770538021,4.99043802215359,1841243.0,49.306
2013,MUS,99.8,630.409113670506,,,-0.0242766148031113,518955.0,41.222
2013,MWI,36.6,171.423589308443,32.2076921526773,5.14228104069493,3.8073516609555,2580396.0,15.966
2013,MYS,99.9,91.8407091766854,29.1470711449844,21.2569585373496,2.6116401099768,22006091.0,72.93
2013,NAC,100.0,19.3895694842132,8.50027255564366,45.1110871466913,0.937523486930431,285495198.0,81.2902987944492
2013,NAM,72.2,2.73598367525416,34.2544428705765,,5.00571697173713,1008132.0,44.756
2013,NCL,100.0,15.1434354485777,,,2.55876929804237,189565.0,68.479
2013,NER,59.4,14.6205873529644,34.7863297692478,5.63816820157433,3.733693353788,3001705.0,16.208
2013,NGA,83.6,198.787227291193,13.7557469256572,15.0826257996276,4.62359558494712,83496382.0,46.118
2013,NIC,98.6,49.7244889479807,29.4260696714046,16.9214610338336,1.73069486825416,3441010.0,57.505
2013,NLD,100.0,498.795844464233,7.26805351893318,12.4606294339493,0.968708647318031,14987369.0,89.187
2013,NOR,100.0,13.9120886837683,23.0620372681651,18.5155866882247,1.72362520314388,4078226.0,80.286
2013,NPL,95.5,192.465964422742,22.1384948357713,3.94397302558507,2.22413493567376,4915158.0,17.815
2013,NRU,99.2,525.85,,,2.40581272210636,10517.0,100.0
2013,NZL,100.0,16.8702290076336,36.7371945285968,31.675176155422,0.837960846621025,3830023.0,86.221
2013,OED,99.9719406948596,37.0346574424407,18.1249748193065,36.5594899602122,0.866368725595933,1046513196.0,79.6005559871544
2013,OMN,100.0,12.3874410339257,31.618736044139,24.9414892826207,9.46035805390092,3024267.0,78.882
2013,OSS,93.9423469242872,46.1179347727561,,,1.73272582190043,7254286.0,57.0325374039363
2013,PAK,97.6,273.809124636779,18.0831176083324,17.3519570470217,2.20451956047237,75169776.0,35.613
2013,PAN,98.3,51.4572101156847,63.4564527887297,41.9142510356626,2.21430161342981,2526706.0,66.052
2013,PER,98.8,23.29524921875,41.1442667394071,31.6765599906553,1.14192437159359,22956518.0,76.989
2013,PHL,94.1,342.342744072174,26.5956913487104,13.7339755220054,2.29667982527197,46856101.0,45.903
2013,PLW,99.7,38.3652173913043,,,0.21401432470275,13565.0,76.862
2013,PNG,68.0,18.3339177670803,30.7401041647332,,2.6708379933946,1077524.0,12.978
2013,POL,100.0,124.229110740995,7.47867893430502,4.52676952558289,-0.266658549206173,23025350.0,60.529
2013,PRE,71.6374897716281,40.482103410421,28.2970808092591,14.9724662536993,4.53197329539667,317922054.0,38.6701372020105
2013,PRI,100.0,405.081961668546,73.3524943482433,68.7210154416396,-1.18861464908686,3366210.0,93.686
2013,PRK,,210.360028236857,18.962158287695,11.5513676155081,0.761769810675469,15430195.0,60.918
2013,PRT,100.0,114.156128691384,43.777273338647,39.6643969592519,0.400319683483011,6520333.0,62.352
2013,PRY,99.8,15.0577523282155,77.9979573770455,46.9524249700582,1.92131672345562,3601252.0,60.197
2013,PSE,100.0,677.194019933555,19.112690722575,,2.72730242340379,3051946.0,74.863
2013,PSS,90.5280303495559,37.1173052959502,,,1.81236734373704,895565.0,37.5825207998049
2013,PST,99.9674965462844,34.7142865181797,17.4654630704769,36.1553610306512,0.64790943441065,874568975.0,80.3973403223975
2013,PYF,100.0,79.1495246326707,,,0.801734750420957,169186.0,61.583
2013,QAT,100.0,165.066838931955,29.7090919271201,,10.7612044516478,1893141.0,98.785
2013,ROU,99.0,86.8742903099596,17.3261212676521,9.34518960034064,-0.439904419368495,10778604.0,53.937
2013,RUS,100.0,8.78102091547408,11.1227260905231,22.2275485471578,0.39502824009733,106219158.0,73.863
2013,RWA,61.5,449.669233887313,47.1490775473035,7.99035277022069,2.42699598605655,1879988.0,16.947
2013,SAS,95.8854856164657,365.621054478283,10.6580048823286,14.2051089440873,2.54745638143361,557945970.0,31.9857365713043
2013,SAU,100.0,12.8502267768841,25.3674719060788,48.883423996029,5.67773936990122,22856101.0,82.74
2013,SDN,75.7,20.2279705567452,38.5002287356416,12.9002712099972,2.79116918753168,12660904.0,33.507
2013,SEN,87.8,71.2140913104451,42.453681959962,19.1122227368998,3.8918093263273,6172487.0,45.019
2013,SGP,100.0,7636.72135785007,99.2901676223088,99.2901676223088,1.61930809858873,5399162.0,100.0
2013,SLB,60.4,21.2556270096463,,,5.83700778103302,127515.0,21.433
2013,SLE,41.4,93.0181629260183,36.667129209903,14.680049347257,3.44623410525721,2688037.0,40.036
2013,SLV,97.8,296.276013513514,26.1931116086425,17.8207475387447,1.661591478942,4176621.0,68.036
2013,SMR,100.0,550.683333333333,,,-1.07764712489059,31842.0,96.37
2013,SOM,67.8,20.5145439474607,29.662820437368,12.4930903026156,4.56122786877003,5420287.0,42.117
2013,SRB,99.9,81.9409215641436,34.1179282126879,18.9248722502994,-0.282503520097054,3975215.0,55.469
2013,SSA,72.494308680858,40.6498915583833,26.0366154100284,14.4881262411997,4.219696800978,365245499.0,37.6098594085351
2013,SSD,11.3,17.6701137784248,14.2347551634756,,4.82226954729132,2056270.0,18.415
2013,SSF,72.4979352451556,40.6528738701164,26.0366154100284,14.4881262411997,4.21948236951961,365294554.0,37.6114270854122
2013,SST,94.1317549265563,24.5698784737076,,,1.62680870588021,9491136.0,52.6711442038184
2013,STP,71.8,201.195833333333,,,3.4872571983137,131742.0,68.208
2013,SUR,98.1,3.54512786029273,,,1.02610473814766,376350.0,66.14
2013,SVK,100.0,112.572637664282,14.2177028815574,,-0.150800099153119,2930811.0,54.14
2013,SVN,100.0,102.281678252234,,,0.556609214761085,1098614.0,53.332
2013,SWE,100.0,23.5684835040631,17.4466454194586,14.9929497575044,1.21574579485077,8250182.0,85.936
2013,SWZ,76.7,65.6970930232558,,,1.19805488520155,259886.0,22.999
2013,SXM,100.0,1054.52941176471,,,2.34501483099113,35854.0,100.0
2013,SYC,99.5,195.541304347826,,,2.61257050252874,49055.0,54.537
2013,SYR,100.0,117.99225072156,19.697269627722,20.2925363123881,-6.85514053852416,11381415.0,52.529
2013,TCA,100.0,35.4242105263158,,,5.07344313089826,30787.0,91.483
2013,TCD,26.0,10.8728391041931,36.2443290213267,8.06363764316896,4.04706243813413,3045991.0,22.248
2013,TEA,99.4554934101022,125.964807846466,7.46580572852456,,2.93708628079072,1010562710.0,50.5648235001956
2013,TEC,99.8477365327909,19.5480739093927,16.9138273073666,19.993494368068,0.721172331686006,293336390.0,65.5511441522544
2013,TGO,78.1,133.948189005332,55.0113747932894,21.4879893354446,3.89515775582637,2845766.0,39.061
2013,THA,99.9,136.712626984282,27.6836550616835,17.6567970094515,2.2198731696353,32263554.0,46.193
2013,TJK,99.4,58.7076593312375,35.4496749048516,,2.66272140053578,2184745.0,26.589
2013,TKM,100.0,12.6387781158896,24.3986475027775,,2.96833474083242,2942409.0,49.541
2013,TLA,99.3752957312224,29.6612633119693,23.0077928403859,37.5412380847179,1.42030669491935,468631087.0,79.3201089434569
2013,TLS,91.2,77.9216543375925,,,3.30352589494713,333461.0,28.779
2013,TMN,99.6387939999113,42.429069116769,23.2784120237417,20.4118587655875,2.48904521967455,217108989.0,59.2582111280228
2013,TON,98.5,148.719444444444,,,-0.581443294806614,25037.0,23.382
2013,TSA,95.8854856164657,365.621054478283,10.6580048823286,14.2051089440873,2.54745638143361,557945970.0,31.9857365713043
2013,TSS,72.4979352451556,40.6528738701164,26.0366154100284,14.4881262411997,4.21948236951961,365294554.0,37.6114270854122
2013,TTO,100.0,261.317153996101,76.0151895206243,,0.137776027015128,717600.0,53.53
2013,TUN,100.0,71.713188722966,28.1091461518842,18.9722691868615,1.60049506557881,7519862.0,67.495
2013,TUR,100.0,98.9405610488157,24.7296912204501,36.6433560684704,2.05532534146534,55230633.0,72.531
2013,TUV,98.9,366.7,,,2.35454720655901,6360.0,57.814
2013,TZA,50.3,55.1186814179273,31.0362238615461,10.894035834086,5.3702077207427,14742934.0,30.196
2013,UGA,55.8,176.227019748654,31.5387911077288,6.60989960619794,5.45052841444346,7405937.0,20.958
2013,UKR,100.0,79.6222640336947,8.98483727304281,11.5133359652107,-0.0452780220799492,31769813.0,68.875
2013,URY,99.8,19.1140269683465,53.2043754164279,50.4606262388513,0.40715423865896,3172818.0,94.843
2013,USA,100.0,34.5518131888554,7.21303952586361,45.088686925585,0.914510413562637,256953576.0,81.299
2013,UZB,100.0,68.207469669955,15.3476156979628,7.81961013744251,1.37097955390286,15144411.0,50.95
2013,VCT,94.9,277.269230769231,,,0.245534807437045,54234.0,50.154
2013,VEN,100.0,33.9121342327532,11.0397614916664,29.5087575978201,1.2166603173899,26362517.0,88.133
2013,VGB,99.8,211.353333333333,,,5.15177767213716,14538.0,45.856
2013,VIR,100.0,308.688571428571,,,0.0233683535137306,102715.0,95.07
2013,VNM,100.0,289.364162813695,23.358103676596,14.4468108324961,3.2900356144746,29371952.0,32.429
2013,VUT,86.2,20.8762920426579,,,2.62900123019234,63012.0,24.761
2013,WSM,99.4,70.0593639575972,,,-0.329891850579776,38434.0,19.385
2013,YEM,98.5,55.5201090971078,23.6017624645552,7.9205158184,4.85274138192308,9837134.0,33.559
2013,ZAF,86.8,45.0739771987239,13.4065929592356,32.8163034914214,2.47270830016412,34881241.0,63.793
2013,ZMB,61.4,20.7145603249976,31.5928521484872,12.9104187759761,4.46102679551152,6292800.0,40.865
2013,ZWE,85.5,36.2254310456249,32.552262651634,10.6296161614316,0.858204633176093,4576069.0,32.654
2014,ABW,100.0,593.372222222222,,,1.18380831276056,45971.0,43.041
2014,AFE,65.9995838341491,39.809154639038,28.058583943762,13.6340621893544,4.16135267874324,200690902.0,33.9596331101231
2014,AFG,98.7,50.2775447311531,45.050292098253,11.0765158264889,4.50670741506421,8062698.0,24.587
2014,AFW,79.8783857406709,44.992476823447,23.7345952729891,16.0764300173359,4.25405800793284,179964876.0,44.2182784910463
2014,AGO,51.0,21.7861305847437,39.8478021943839,24.9969247925197,4.90163635849265,17038222.0,62.731
2014,ALB,100.0,105.441751824818,27.0449580674785,,1.64611599636276,1630119.0,56.423
2014,AND,100.0,156.887234042553,,,-2.06549618908911,65214.0,88.441
2014,ARB,97.2346072492867,30.550772641086,28.1693035314178,21.7934048080276,3.01600797713664,227750713.0,56.9048148917087
2014,ARE,100.0,113.481272880879,33.2105075219304,57.2275989398767,5.01550896018618,6880747.0,85.375
