year,country,"Foreign direct investment, net outflows (BoP, current US$)","Personal remittances, paid (current US$)","Foreign direct investment, net inflows (BoP, current US$)","Portfolio equity, net inflows (BoP, current US$)","Personal transfers, receipts (BoP, current US$)","Personal remittances, received (current US$)",Market capitalization of listed domestic companies (current US$),Market capitalization of listed domestic companies (% of GDP),"Listed domestic companies, total","Stocks traded, total value (current US$)","Stocks traded, total value (% of GDP)","Automated teller machines (ATMs) (per 100,000 adults)","Commercial bank branches (per 100,000 adults)","Borrowers from commercial banks (per 1,000 adults)",Domestic credit to private sector by banks (% of GDP),Bank liquid reserves to bank assets ratio (%),Total reserves in months of imports,Monetary Sector credit to private sector (% GDP),Broad money (% of GDP),"Inflation, consumer prices (annual %)","Claims on central government, etc. (% GDP)","Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)","Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)","Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)","Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)","Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)","Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)","Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)","Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),Net migration
2013,PSE,-34485920.3381769,52642110.8576412,189560177.039613,83581418.9765221,348816936.611942,1489335822.02899,3247480000.0,24.0278199104732,48.0,240350000.0,1.7783285856979,20.21,10.6055165387602,112.362107407995,24.0930593762717,12.8782975292681,1.18324871085987,24.1199685686064,55.4712100503866,1.72439933626931,5.75944738581628,,,,,,,,,,-26979.0
2013,PSS,11527430.4963929,150230363.297677,428421923.787116,0.0,472382132.582162,615760624.472118,,,,,,,,,47.9480355887891,,5.18768690572343,48.0279606788657,61.8655083441226,1.60563054554341,11.5372589724039,,,,,,,,,,-16885.0
2013,PST,1477164697959.96,207765359310.72,1106387990859.56,620628597822.009,27344945781.7663,138333684220.927,50554624080000.0,113.271545031252,25578.0,51607449980000.0,114.93805174199,93.74,27.6075805094618,,86.9471675711496,,7.63126425057189,87.1966284716458,122.902625927263,1.40858109183019,33.2626344396334,,,,,,,,,,3522180.0
2013,PYF,65064875.1066106,46296359.3019699,99207173.3507257,,2837888.63957131,671653930.200302,,,,,,,,,,,,,,,,,,,,,,,,,-1744.0
2013,QAT,8021428571.42857,11281043956.044,-840384615.384615,615934065.934066,574395604.395604,574395604.395604,152576230000.0,76.776550922667,42.0,20564610000.0,10.3481376284483,57.07,13.4743495027447,255.188056428733,39.9970149161311,5.28016538734906,6.67015979671205,40.0053399938718,62.9989915443117,3.22197756829293,7.33254574557987,,,,,,,,,,133520.0
2013,ROU,-60528094.6507301,484520900.21339,3854819397.63757,1054061124.14664,2784771718.53869,4805772255.72612,24574280000.0,12.9475557323957,81.0,1484440000.0,0.782113235114006,63.9,31.6997596547282,222.448160433351,34.1696505303704,24.0966924142938,6.8486755131164,34.1696505303704,38.2421049451106,3.9847123554813,5.6044596386515,,,,,,,,,,-34910.0
2013,RUS,86506530000.0,37216680000.0,69218890000.0,-7625040000.0,2494820000.0,6750810000.0,770656620000.0,33.6168671198513,261.0,235509960000.0,10.273196680931,156.61,38.4762098504765,,48.0224208303818,7.69501784577139,10.3415183701028,48.0247500537777,51.2000295948384,6.75371026220942,-6.85983692695966,,,,,,,,,,289872.0
2013,RWA,,82872617.4081871,233763793.607834,1703009.5,161799422.507475,170199422.507475,,,,,,5.24,5.9683188679996,14.628241591379,16.0271533884911,12.2176573782738,2.97377133353893,16.2164793656958,17.9823176390729,5.92426867984854,-6.09823531293739,,,,,,,,,,-16779.0
2013,SAS,2589436251.41537,8117762336.95202,33525285629.162,20490300233.2213,107236227020.528,110834477983.344,1335028678240.64,64.0694531824475,6614.0,574325139532.57,24.5188894418936,7.405,8.58688290031866,22.9348949984652,46.5088448923493,14.5647647763221,5.92482569266575,46.5396702833613,72.1089889798128,7.61128126406368,24.2095905455632,,,,,,,,,,-3306062.0
2013,SAU,4943293333.33333,34984186666.6667,3371408456.52722,,,268773333.333333,467365780000.0,61.9959899072937,163.0,362402350000.0,48.0726090664565,63.35,7.84212718142354,162.283262767465,39.8336865827707,,37.8391912881976,39.8336865827707,55.2588809236107,3.53252470694918,-49.0942238251824,,,,,,,,,,485794.0
2013,SDN,,64367674.3370257,1687884178.79722,13324.3572550667,619158412.788748,619508803.404154,,,,,,4.22,3.15824053999662,,10.5177916679111,34.3047671989858,0.170670884074812,10.5177916679111,21.1511862526727,36.5223449139154,11.8138492780388,,,,,,,,,,-194001.0
2013,SEN,33328634.4128189,280522384.122023,311366768.819424,1077141.94202173,1650254142.01135,1777897284.37353,,,,,,,4.7455589477514,,26.2579679970401,14.7557354313205,,26.3165131362675,29.8712969116485,0.710245486695272,1.53054803784674,,,,,,,,,,34878.0
2013,SGP,45278830016.7825,,64389514904.4993,-7665627747.14297,,0.0,744413230000.0,242.025501759684,479.0,278735280000.0,90.6231153362574,58.21,9.14573090346756,1092.06516815187,124.065951568619,,5.43683101786014,124.065951568619,128.850836242755,2.35860415399832,-14.9578702227737,,,,,,,,,,52176.0
2013,SLB,3024892.70885864,44826768.5460551,53434351.3773387,,15270422.1902723,20640175.108854,,,,,,11.19,3.4795215657847,35.1605654222544,15.5121554862139,121.956602169758,8.43907973687581,15.5854151973929,36.6686954474489,5.3913638858756,-13.3408464566183,,,,,,,,,,5631.0
2013,SLE,,8997559.77869677,429664580.136067,,64760766.4915913,69660699.4967209,,,,,,,,,3.01389632557311,13.3819284756056,2.36028530883368,3.04876222944209,11199.9589942498,5.52412877994266,3.86581753143517,,,,,,,,,,2773.0
2013,SLV,66072599.11,27678165.54,245179098.280128,0.0,3944189470.35084,3966478547.83584,,,,,,33.34,11.9103951997888,,46.3920296527305,23.2873653794254,2.69543497428614,46.3920296527305,49.7941160550517,0.757669184522973,31.2276039486736,,,,,,,,,,-49087.0
2013,SMR,,,,,,0.0,,,,,,,244.239141977275,574.634526211462,,,,,,1.60439298078082,,,,,,,,,,,57.0
2013,SOM,,,258000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,20723.0
2013,SRB,331834695.957162,255152499.957718,2059297316.504,-40785007.8217985,3791315991.24133,4024794307.00546,,,,,,44.72,32.7335806717795,474.977257962882,39.2544096364837,30.4085310337746,7.03401992303267,39.3038448195601,39.9578084525249,7.69426362896655,1.13785403781018,,,,,,,,,,-17866.0
2013,SSA,12498397940.0897,8616881761.60251,40634512064.7718,13966453260.2277,34873720876.6692,37537539770.4324,,,,,,5.24,3.7827033834363,24.6967270120647,26.0354226067079,21.0424588074274,4.89955046740818,26.1082477294335,84.7461790933877,4.90520875694557,5.25660245855661,,,,,,,,,,-467238.0
2013,SSD,,,-793000000.0,,,0.0,,,,,,0.75,1.35104769089644,1.55432601588304,1.05549513890515,154.073940291227,,1.13382804534706,11.9081574637594,-0.0580909784225664,5.70046295646081,,,,,,,,,,65337.0
2013,SSF,12430393090.9435,8678041151.97837,40691801130.3948,13985749419.4575,34885671648.6892,37550414098.6802,,,,,,5.24,3.7827033834363,24.6967270120647,26.0318594558431,20.596504438583,4.89541661780248,26.1046229131646,84.7261380162808,4.88516387595471,5.26363761743671,,,,,,,,,,-465521.0
2013,SST,27616370936.9068,5377421943.11322,36269441111.7112,374807251.645616,2464453242.37187,3803451470.86852,,,,,,44.88,15.6366413179016,141.143994016973,86.9087058099483,12.8606778075221,3.80170365361366,86.9607076350545,68.6409792245673,1.75232737350762,7.59538930769649,,,,,,,,,,5468.0
2013,STP,910218.602460386,1073543.10175429,12162344.8222509,5610.00000000001,26064294.3250752,26566722.9242651,,,,,,20.27,31.267867352773,63.187893081761,35.1491015114565,32.1786902890254,4.24773385282658,36.3258991131173,42.470839095543,8.10583270875476,-4.64532912936406,,,,,,,,,,-1787.0
2013,SUR,-872587.0222548,18795263.3971166,186765030.570088,0.0,6993693.2785482,6993693.2785482,,,,,,42.66,12.0122825589165,,27.7423451755491,19.4373192775721,3.24646211594572,27.8152813950886,53.1617097089983,1.92343604108305,3.09026842612331,,,,,,,,,,-968.0
2013,SVK,1276725968.76246,237967838.525846,1003901887.84675,85679552.9898608,282785344.969048,2354472853.8998,5615570000.0,5.66460978157076,67.0,53950000.0,0.0544211358269495,56.21,26.9452037101036,,47.6671581058507,,0.280692674971921,47.6850567150792,,1.40047368963025,10.5196526006052,,,,,,,,,,-1181.0
2013,SVN,32084994.1986885,211200410.007268,104022716.62865,164937448.868894,41731223.2568205,314082541.468902,7128430000.0,14.892141835698,55.0,412580000.0,0.861928907006493,100.69,34.5079490510314,,66.090129406383,,0.320932582698096,66.0950404435005,,1.76920085881907,10.4023367478687,,,,,,,,,,639.0
2013,SWE,28050204052.9315,1745382320.07289,1487752726.31222,5099789694.88399,417281872.766841,4673990969.76154,,,,,,40.55,21.591643029885,,131.013636289571,0.557829482008385,2.79162289201127,131.022387945947,66.4630220179059,-0.0442929701485858,-1.23167079895527,,,,,,,,,,66760.0
2013,SWZ,-4885216.10414188,27141111.141873,81790158.3971155,,13630787.3596998,75120413.2116205,,,,,,31.17,6.64139088050405,141.143994016973,21.6606317432496,9.11543740019852,3.91844292808456,21.6935795013567,26.2473710473946,5.62130623468948,-7.05225927122627,,,,,,,,,,-12664.0
2013,SXM,3446927.37430168,107983240.223464,47357541.8994413,,50759776.5363128,72547486.0335195,,,,,,,,,,,,,,2.5286478853837,,,,,,,,,,,530.0
2013,SYC,-68004849.1462197,61159390.3758634,57289065.6229991,19296159.2298174,11950772.0200542,12874328.2478163,,,1.0,,,64.89,49.395629939563,210.294630404463,21.3672112428034,8.5087131661428,3.07055063859825,21.3672112428034,58.4896473197805,4.33893848329099,14.4736156800709,,,,,,,,,,1717.0
2013,SYR,,,,,,0.0,,,,,,,4.3938675443083,50.1341072828394,,,,,,40.0318378290723,,,,,,,,,,,-2081303.0
2013,TCA,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1333.0
2013,TCD,,,520200750.0,,,0.0,,,,,,0.76,0.880438117746566,10.2416964046869,6.04384731747712,27.6977632624309,,6.08903510705176,13.3189407644505,0.222671564624642,0.558040284812808,,,,,,,,,,51887.0
2013,TEA,115323121880.064,20045978508.6224,361655043772.071,32527229217.0897,34849734662.9618,73297068095.1269,5415951308285.2,46.1109480120375,5399.0,8345468075493.91,71.1814548712839,21.895,6.28105965721772,286.613734475575,120.708438099345,22.4230111034422,18.0035651947981,120.722201986801,165.708927620906,2.92758351575675,8.1244267158073,,,,,,,,,,-349002.0
2013,TEC,92241087754.7932,50087263750.5212,121237332618.094,-1758210505.26255,37080933148.5673,66296074190.7517,1265280990000.0,28.4637691790001,2091.0,686321900000.0,15.2479193743076,54.135,26.8658693095282,241.709482170801,48.0864040018122,17.9290921266964,8.21729288032492,48.0979230841229,50.2728424195585,3.38485646137124,0.353284262791418,,,,,,,,,,446344.0
2013,TGO,-20679910.4650781,177984148.632779,183599248.958183,,341659056.274312,397472016.375385,,,,,,,4.41626508015762,,27.1396489344283,7.4179660007682,,27.2475423058411,34.3199905727727,1.82539475909171,2.32574776981545,,,,,,,,,,-1976.0
2013,THA,12121494658.6083,3288960339.22959,15935960664.8073,-3293353914.98953,4746435918.04827,6584860455.04827,354366960000.0,84.3061116159037,584.0,349911670000.0,83.246170316576,102.35,11.7715521605803,286.613734475575,111.520037366195,19.0503487535039,6.5101984130914,111.540370867904,124.369225680398,2.18488618530678,12.1922475403827,,,,,,,,,,67452.0
2013,TJK,,240393237.045,283140730.0,51390.0,962422803.16711,3697730868.065,,,,,,10.55,6.64619844230935,35.1176987489452,16.8526206069535,19.6849773680463,1.44747894895585,17.981235548047,21.0976794752076,5.00964645344951,-1.29150479664697,,,,,,,,,,-16362.0
2013,TKM,,,2861420710.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,7287.0
2013,TLA,52051738477.1201,7806942110.05829,202117481464.279,16728463136.538,60416670875.3335,62864081235.0839,2170241150000.0,40.7138817010218,1236.0,970750770000.0,18.2113549966352,39.785,13.1655786515273,206.588051021424,43.9230459847872,21.0649190781298,8.26319116149487,43.973255611445,56.3275612916746,2.74483621896186,16.9953245373495,,,,,,,,,,-688419.0
2013,TLS,12666666.6666667,7770793.38,55857105.62,2000000.0,29179746.71,33649746.71,,,,,,3.07,4.75608490620424,35.5337192007471,12.7605258197267,12.0006549486702,6.76319506005872,13.0233995012207,35.8346714250935,11.0849085109954,-46.6265997257058,,,,,,,,,,-1206.0
2013,TMN,3616252785.46176,9977442999.96852,16480382117.7494,-12720443.5105779,42256044152.7842,44233607090.7913,506447663871.513,40.0577240146056,,,,17.04,13.0652472542682,75.4931482741877,32.6596890413512,17.5159309651571,24.4181708177315,32.8112808351312,66.6013645659502,4.82282135283468,6.72170541084451,,,,,,,,,,-261493.0
2013,TON,3375873.42589779,6827657.79969135,6269513.29007397,,107406851.403712,122679910.247892,,,,,,28.01,21.7844583450036,,30.588842550785,56.4045586401251,6.33635402627277,30.6048730035571,45.4271889762977,0.77562932236742,-7.22342294900812,,,,,,,,,,-2637.0
2013,TSA,2589436251.41537,8117762336.95202,33525285629.162,20490300233.2213,107236227020.528,110834477983.344,1335028678240.64,64.0694531824475,6614.0,574325139532.57,24.5188894418936,7.405,8.58688290031866,22.9348949984652,46.5088448923493,14.5647647763221,5.92482569266575,46.5396702833613,72.1089889798128,7.61128126406368,24.2095905455632,,,,,,,,,,-3306062.0
2013,TSS,12430393090.9435,8678041151.97837,40691801130.3948,13985749419.4575,34885671648.6892,37550414098.6802,,,,,,5.24,3.7827033834363,24.6967270120647,26.0318594558431,20.596504438583,4.89541661780249,26.1046229131646,84.7261380162808,4.88516387595471,5.26363761743671,,,,,,,,,,-465521.0
2013,TTO,62504177.7212931,215938588.68501,-1129966025.63165,0.0,144461593.701646,145129593.701646,,,,,,40.05,11.7149251643587,,26.4820200032121,32.687672359225,8.77960814290317,26.4937682223099,51.6606634916595,5.19981740465611,-3.64550943800598,,,,,,,,,,-796.0
2013,TUN,21542970.0,19573346.1907376,1058622582.18395,80016824.0501851,1907477982.55018,2290512364.1381,8600520000.0,17.665484520514,71.0,461900000.0,0.948743482955149,23.14,17.6241343363068,197.314374501709,57.9172338161806,6.3420274739947,3.16318920380024,57.9598823065191,65.2741104776149,5.31623531326689,7.43586372210394,,,,,,,,,,-17020.0
2013,TUR,3636000000.0,689000000.0,13563000000.0,842000000.0,1094000000.0,1901000000.0,195745520000.0,20.4370118859892,235.0,374250870000.0,39.0740461315885,74.9,19.3808292291836,834.110819064147,56.7207127169354,17.0822602464864,5.46467548164703,56.7207127169354,52.1925534642962,7.49309030547693,11.2892978121382,,,,,,,,,,438618.0
2013,TUV,,1375371.2289711,337000.0,0.0,273400.480199449,3671692.90359401,,,,,,,,,,,,,,,,,,,,,,,,,-160.0
2013,TZA,,129703911.32575,2087261309.71598,3517751.05664063,351738289.183918,381930784.183918,,,,,,5.71,2.4939696477991,27.9253396982193,12.4607054008369,21.4884131762718,3.90741008065491,12.5373332966711,22.0709597355983,7.87072364573959,3.50048274927559,,,,,,,,,,1241.0
2013,UGA,44377077.5065572,367618755.016584,1096000000.0,94849522.0019661,931570329.696437,940664379.276376,,,,,,4.86,3.04413901024484,19.3275457827336,11.8611514575245,20.596504438583,4.99430849390535,11.9061062809078,17.9866884362961,4.90520875694557,2.84263357197773,,,,,,,,,,-176579.0
2013,UKR,430000000.0,1716000000.0,4509000000.0,1180000000.0,2885000000.0,9667000000.0,22049070000.0,11.5743871738678,,329600000.0,0.173019452181286,104.06,0.920172247996782,,56.4760332611455,7.00684492586831,2.26497151246287,56.5076166765713,59.6979022372268,-0.238948626045407,16.0599371532328,,,,,,,,,,26781.0
2013,URY,-2058212131.98978,100492128.282548,986930050.603523,142918.031298386,98848478.4186903,98848478.4186903,,,,,,44.98,12.6250444703059,569.759212136926,24.3502645646606,39.0734118863666,8.87772966091226,24.3768815230441,41.9729294398281,8.57513504005397,21.5050072950651,,,,,,,,,,-5647.0
2013,USA,392796000000.0,55003000000.0,288131000000.0,-62642000000.0,,6613000000.0,24034853520000.0,142.380811961222,4180.0,33247253460000.0,196.954432827155,,33.6099710435358,,49.0804750758204,15.7279770413265,1.59421468829977,49.0804750758204,88.4631681340767,1.46483265562717,34.1405408544452,,,,,,,,,,1663885.0
2013,UZB,4321160.82,676778600.0,691576225.994763,1304676.15713828,4714406261.97216,6441534870.71053,,,,,,,46.7626796317728,46.6647763325239,9.32772666327798,17.9290921266964,15.1056874610673,9.32772666327798,19.1747919966098,11.8414333622049,-30.5817461725806,,,,,,,,,,-20380.0
2013,VCT,-6632288.73786007,13624457.2873507,153550360.571619,-597144.695378774,41873496.5872181,43604473.5870496,,,,,,31.75,20.9071231798505,,49.7557907383249,19.7555037892328,3.36434577059095,49.7557907383249,68.2445363440386,0.805127804267928,3.13332913008193,,,,,,,,,,-1190.0
2013,VEN,217000000.0,1117000000.0,2145000000.0,-571000000.0,96000000.0,120000000.0,,,39.0,,,44.48,17.0568720044845,,29.7561417468354,47.2916174894495,2.78486593083522,29.8961496920909,52.8974936079224,40.6394275161589,7.90815370470354,,,,,,,,,,-57818.0
2013,VGB,69362540610.0,,104804764400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367.0
2013,VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1332.0
2013,VNM,1956000000.0,,8900000000.0,1270000000.0,,9429000000.0,45127428285.2041,21.11631613762,678.0,13964505493.9103,6.53436111739659,21.86,3.68925845861476,,77.5581108210475,,2.14652156785821,77.5581108210475,93.7627042859535,6.59267475899192,9.1529526546478,,,,,,,,,,-4979.0
2013,VUT,382496.185978469,2444150.9776013,59379212.8028741,,222305.162511478,23710130.9121372,,,,,,36.11,22.1725276047969,,72.3970080343693,17.6563449938395,4.77389190446838,72.620012079451,75.0045257783295,1.45893371757921,-0.997375292919712,,,,,,,,,,-1343.0
2013,WSM,98677.2656402741,18219957.6329183,13791695.1653077,0.0,151523292.489358,164583417.663488,,,,,,35.64,21.9808847713174,114.601820342902,39.7247491702283,17.4877443313475,3.2794081658984,40.0586438958437,40.9868119812795,0.61008572090503,-5.03539799801419,,,,,,,,,,-3107.0
2013,XKX,39932501.5695377,106278640.239971,371492237.256819,0.0,761811005.194334,1058396182.16133,,,,,,27.28,22.3579873909954,72.1945414999509,34.8089472351642,13.1113994404777,3.14456064880684,34.8089472351642,47.0166474606671,1.76732428354892,-10.1560886765055,,,,,,,,,,-16367.0
2013,YEM,5390000.0,333295533.0,-133570895.625639,0.0,3342500000.0,3342500000.0,,,,,,4.85,1.70392838993159,10.7216469370767,5.63671954137487,,4.34870138082696,5.63671954137487,34.7409366655838,10.9684421500198,21.1852138792677,,,,,,,,,,5697.0
2013,ZAF,6519873357.51593,1181980418.6965,8232518815.62083,7282900940.32677,,970655337.203887,942812110000.0,235.18209117446,322.0,232250440000.0,57.9342835927176,58.04,9.89867563136927,,61.5563527705302,3.54018854420615,4.30463726127469,61.5584704664584,64.9807634284201,5.78016910069176,15.2840526387927,,,,,,,,,,232230.0
2013,ZMB,409468000.0,77324470.741963,2099800000.0,5465000.0,53980262.0605766,53980262.0605766,,,,,,9.36,4.42775521325602,37.2624795185911,11.6417339844204,28.4376864824742,2.64628606332015,11.6799629439198,20.5127924174127,6.97767605490307,10.1558440219603,,,,,,,,,,15542.0
2013,ZWE,27000000.0,10354265.5820106,373050000.0,114200000.0,1887575920.8748,1890271472.97894,,,,,,4.85,13.7695183247928,59.3040257538193,18.7135539241486,9.27268449262482,0.656236844240847,18.7319126009506,20.3654829130659,1.63495041543822,7.81212903022547,,,,,,,,,,-176972.0
2014,ABW,-35098648.374219,101055321.90846,208344037.245165,0.0,55232371.5930407,58627995.0761846,,,,,,117.94,19.0785080606697,,60.2405386637617,,3.39213963391281,60.2405386637617,69.5869442457704,0.421440918881214,2.60614245956609,,,,,,,,,,333.0
2014,AFE,8455765858.13381,6397281371.79566,27691401151.2765,9176957790.78239,9000339035.28295,10621779314.616,,,,,,7.625,4.39909870599022,35.6837092483853,37.7365083481626,15.6505226386962,4.6712312044592,37.8204256827749,45.5397736666967,5.37028961008587,9.43466569210834,,,,,,,,,,-414158.0
2014,AFG,-19153.710717345,524163478.528777,42975262.5,0.0,115123782.647854,253367821.603343,,,,,,0.75,2.30427804102409,2.98878092225366,3.73272021162013,73.7548331344796,10.7026948461815,3.94105709996345,34.2095967895183,4.67399603536345,-4.60734283653133,6.07,12.55,3.81,15.78,11.51,4.83,22.6,7.45,9.96,233913.0
2014,AFW,3917234045.30789,2963446305.47784,16598028191.7697,1183591208.37951,28081876472.8818,29072581838.8663,74476710000.0,11.9540144505389,226.0,5531890000.0,0.887905668749219,4.55,3.63169231066423,,14.0091873227037,20.4190002320948,4.03859878007286,14.0814370997004,137.043977430142,1.76843582146219,1.47661022932726,,,,,,,,,,-181414.0
2014,AGO,886792456.704808,2746615873.18541,3657514667.49327,0.0,30971119.270778,30971119.270778,,,,,,18.19,10.0181604645599,15.3680892363905,19.8867601663945,35.2461612501595,5.14629092203124,19.911136858388,35.6755532005176,7.28038730361121,0.482875925123947,12.54,40.46,22.33,36.13,37.7,14.35,70.25,14.86,29.32,84535.0
2014,ALB,75647491.6332711,178722842.218417,1149927985.77736,33948375.3732857,1089767186.69499,1421007454.36595,,,,,,34.75,21.9019667966183,152.979496782112,37.4025750642333,13.613306594314,4.87320220304283,37.5301457387453,85.6508075295366,1.62586504402604,31.9049601549357,23.89,47.38,33.59,42.52,40.4,24.01,56.22,29.96,37.99,-21706.0
2014,AND,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-1734.0
2014,ARB,40351962571.8988,87003954093.6243,24540020180.3313,4636127248.82873,,53122149553.083,1102285518844.92,47.3636679585469,1184.0,807147637737.544,38.6502381865583,23.27,12.7928098637373,140.780639525824,42.0138470199161,18.2624386646665,27.3435471345157,42.0268748782609,69.1806222042594,2.77351613126123,-5.78137244954895,23.09,35.5,22.22,38.03,34.42,21.37,39.16,21.4,30.47,575497.0
2014,ARE,11735900000.0,,11071537020.0,,,,201598930000.0,48.6830034534108,120.0,144064467737.544,34.7893264134916,61.12,13.3564563405714,494.450861385745,63.0598214355551,14.7027619379542,,63.0618598337705,74.0022718295063,2.34626865671643,1.41359628496068,77.69,88.02,67.68,89.98,88.4,64.42,84.65,66.74,83.74,360174.0
2014,ARG,1920541433.10505,732414557.145982,5065335541.96486,217899597.26065,334182352.941176,505346891.730357,60142040000.0,11.4269032684242,95.0,3522520000.0,0.669273860698598,45.67,13.1425168032007,347.710524896894,13.6569400728306,59.9216117732519,3.96299919336678,13.4668970338583,25.8217018451822,,19.3800813864849,44.63,53.9,50.85,49.46,57.5,52.27,48.9,24.49,50.2,5794.0
2014,ARM,28804082.7021233,390589978.814492,406578406.693112,684242.488283691,909689227.477557,2078618314.80089,,,,,,59.43,22.7498567402889,,47.2258374312999,20.4743258422587,2.89308004619721,48.7414764886359,34.6722961325568,2.98130868933672,1.93019691638386,11.09,22.04,14.74,21.12,19.88,6.13,20.55,10.4,17.67,-15745.0
2014,ASM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1367.0
2014,ATG,6332102.67407407,52088361.5547778,46263101.049287,-197158.0,29788150.3634074,31849221.567761,,,,,,77.06,31.4690316120727,,56.0283278357383,16.5492868701722,3.56114149872227,56.0283278357383,86.722288079117,1.08944157435355,13.8393976004878,,,,,,,,,,97.0
2014,AUS,22565879021.4598,6916961339.98325,63204516347.8726,10742937990.5052,,2329656676.96023,1288708340000.0,87.7708061664944,1967.0,703485810000.0,47.9127159760519,165.23,29.1708864991958,,128.442294533427,1.05794115098283,1.66103068226082,128.442294533427,108.491631141717,2.48792270531404,0.734741021742089,100.0,98.13,99.04,98.67,99.61,100.0,99.12,94.78,98.86,200177.0
2014,AUT,-875366262.428345,4962526962.17432,1708425859.86856,1282973915.16216,371381631.668064,3239901778.63492,96790330000.0,22.0702317031415,82.0,28719260000.0,6.54859553162761,186.37,14.8555664818004,,87.9791389799125,,1.19166753701729,88.3599171258328,,1.60581182954474,8.11902614713862,96.27,97.1,97.37,96.06,98.13,96.36,96.88,88.49,96.73,74375.0
2014,AZE,1987073000.0,2031324000.0,4430466000.0,10412000.0,1708876000.0,1846424000.0,,,,,,35.41,11.0288628246094,296.472438290606,30.5754706519967,7.50967575749431,7.80997958251064,30.6380252131948,36.544870094774,1.37344181533176,-8.97194067255113,24.79,32.05,25.9,32.61,36.31,17.3,31.65,10.02,29.15,1073.0
2014,BDI,27382.298375452,14846035.6425822,91728105.4553991,1771702.43919259,46417943.1970189,56262627.9576534,,,,,,1.51,3.04430328552892,12.115973087651,19.0042052578746,14.5668963053431,4.02139819545387,19.2934120175417,26.4537554250312,4.40535234185293,8.80824822180364,1.34,10.93,6.73,7.5,8.46,4.47,28.95,4.91,7.11,-6856.0
2014,BEL,-418230387.505065,5251309838.20849,-15205871357.966,8256209386.99375,246903642.574361,12161003266.0421,378525790000.0,70.3595988523225,113.0,107247760000.0,19.9349940499699,90.93,39.8832198687433,703.449183823383,57.6103761794733,,0.601962590674506,57.6106231184791,,0.340002833356922,13.8977272474721,98.61,97.79,99.51,96.69,99.53,100.0,97.85,90.89,98.13,37472.0
2014,BEN,17278325.7762559,144363223.97077,405737369.105159,5829786.87268676,284301399.708733,304659173.440494,,,,,,3.51,3.35216853774094,,16.6324823817263,5.3448502192234,,16.7371091356356,29.9654302622445,-0.548757550948091,-1.88340868550202,10.01,20.98,13.6,19.76,20.92,12.37,31.97,8.36,16.62,3667.0
2014,BFA,69546309.3351375,160554578.541688,357296974.294135,65667885.898905,363941938.938667,396308040.732104,,,,,,,2.68304491781682,,23.3588661995455,5.76174779282557,,23.4056081561129,30.2894261109739,-0.258089517535384,0.726487143959272,6.43,19.63,12.65,16.08,17.67,10.56,37.87,8.32,14.36,-17984.0
2014,BGD,41769923.686296,32521361.4348432,2539190939.6837,357721288.102773,14963574984.0944,14987531478.7427,68457910000.0,39.5969990649654,517.0,15809430000.0,9.14439229780221,5.77,8.50230517091057,76.9292968168833,43.5129671295367,10.6321815076282,5.58168526462511,43.7361238704853,63.3375540979273,6.99163889220849,14.4338836849165,23.03,36.29,26.45,35.37,35.44,24.9,37.21,20.83,30.99,-889222.0
2014,BGR,882360000.0,169060000.0,1093600000.0,-76640000.0,1098730000.0,1717900000.0,,,372.0,,,90.48,60.4300530197936,,59.1431222685524,13.4860374732748,6.10251132213109,59.2265470205194,80.8176928164681,-1.4181838026484,0.212055737051266,49.36,72.07,63.16,62.8,67.27,32.14,76.85,32.57,62.99,-2180.0
2014,BHR,-394414893.617021,2364361702.12766,1518617021.2766,,,0.0,22067530000.0,63.4625440266412,44.0,717800000.0,2.06427335104215,,18.6467793187136,,61.3347998045045,,2.46566079822188,61.3347998045045,74.614879226462,2.64755321246189,11.8169341180608,81.03,82.56,66.74,90.25,85.82,79.78,81.98,66.53,81.94,40815.0
2014,BHS,2679068360.0,150819240.9824,251277428.82,,,0.0,,,,,,119.46,34.0947834981248,,61.6425766122051,2.11469559430566,1.88525720584771,61.7594566562178,62.0429983850156,1.51375643050831,18.3222314358353,,,,,,,,,,1002.0
2014,BIH,9961409.46481502,46847045.1574511,544866345.45742,-5702462.48749784,1566875778.33524,2107139724.56893,,,,,,48.31,33.4884568855933,287.478256446941,54.6580235836195,22.1307012465798,5.2976422556605,54.6607762952724,63.1204518979563,-0.897194054194333,0.735853649377332,40.77,60.61,47.06,58.82,56.13,38.18,63.02,34.39,52.69,-35683.0
